,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
939,p940,93,"(-1000.0, -3464.1)","(3000.0, 1732.05)",H12,H8,6999,353
940,p941,93,"(-1500.0, -2598.08)","(500.0, 866.03)",H13,H7,4000,292
941,p942,93,"(-500.0, -866.03)","(1500.0, -2598.08)",H4,H11,2999,253
942,p943,93,"(3500.0, 866.03)","(-1000.0, -1732.05)",H8,H4,6000,320
943,p944,93,"(1000.0, 3464.1)","(2000.0, -1732.05)",H19,H11,5999,327
944,p945,93,"(-2500.0, -866.03)","(1000.0, 3464.1)",H14,H18,6000,352
945,p946,93,"(1000.0, 1732.05)","(500.0, -866.03)",H2,H1,3000,253
946,p947,93,"(-2500.0, 866.03)","(4000.0, -1732.05)",H6,H10,8000,516
947,p948,93,"(2500.0, 866.03)","(-1000.0, 1732.05)",H9,H17,3999,240
948,p949,94,"(3500.0, -866.03)","(-500.0, 2598.08)",H9,H7,6000,349
949,p950,94,"(3500.0, -2598.08)","(-2000.0, 0.0)",H10,H15,7000,350
950,p951,94,"(500.0, -4330.13)","(-1000.0, -0.0)",H12,H6,5000,307
951,p952,94,"(-500.0, 866.03)","(1000.0, -1732.05)",H7,H11,3000,193
952,p953,94,"(-3500.0, 866.03)","(-1000.0, 3464.1)",H16,H18,3999,271
953,p954,94,"(2500.0, -866.03)","(-500.0, -866.03)",H3,H4,3000,256
954,p955,94,"(-500.0, -866.03)","(-3500.0, -2598.08)",H5,H14,3999,274
955,p956,94,"(-2500.0, -866.03)","(-1000.0, -1732.05)",H15,H13,1999,195
956,p957,94,"(-500.0, 2598.08)","(4000.0, -1732.05)",H7,H10,7000,422
957,p958,94,"(-2000.0, -1732.05)","(-1500.0, 2598.08)",H13,H17,5000,319
958,p959,94,"(1000.0, -1732.05)","(500.0, 2598.08)",H4,H18,5000,295
959,p960,94,"(2000.0, 0.0)","(0, -1732.05)",H3,H4,2999,251
960,p961,95,"(3500.0, 2598.08)","(-2000.0, 0.0)",H8,H5,7000,347
961,p962,95,"(1500.0, -2598.08)","(2500.0, 866.03)",H11,H9,4000,239
962,p963,95,"(1000.0, 0.0)","(3500.0, -866.03)",H2,H9,3000,219
963,p964,95,"(2000.0, 0.0)","(1000.0, 3464.1)",H3,H18,3999,273
964,p965,95,"(3500.0, -2598.08)","(4000.0, 1732.05)",H10,H8,5000,353
965,p966,95,"(2000.0, 1732.05)","(0, 1732.05)",H8,H7,2000,161
966,p967,95,"(-1500.0, -866.03)","(-500.0, -4330.13)",H5,H12,3999,280
967,p968,95,"(-2500.0, -2598.08)","(1000.0, 1732.05)",H13,H7,6000,311
968,p969,96,"(1000.0, 1732.05)","(-3500.0, -2598.08)",H7,H14,7000,465
969,p970,96,"(500.0, 2598.08)","(1000.0, -1732.05)",H7,H4,5000,303
970,p971,96,"(0, 1732.05)","(-1000.0, 0.0)",H7,H5,1999,170
971,p972,96,"(500.0, 866.03)","(2000.0, 1732.05)",H2,H19,1999,181
972,p973,96,"(1500.0, 2598.08)","(1000.0, -1732.05)",H19,H3,5000,330
973,p974,96,"(500.0, 2598.08)","(-2500.0, 2598.08)",H18,H16,3000,188
974,p975,96,"(-1000.0, 0.0)","(500.0, 866.03)",H1,H1,2000,178
975,p976,96,"(3500.0, 866.03)","(-3500.0, 866.03)",H8,H16,7000,432
976,p977,96,"(-1000.0, 1732.05)","(2000.0, 1732.05)",H7,H19,3000,242
977,p978,97,"(4000.0, -1732.05)","(-500.0, 866.03)",H10,H1,6000,377
978,p979,97,"(-2000.0, -1732.05)","(-2000.0, 1732.05)",H14,H16,3999,257
979,p980,97,"(-1000.0, 1732.05)","(-2000.0, 3464.1)",H17,H17,1999,171
980,p981,97,"(500.0, -2598.08)","(-500.0, -866.03)",H11,H1,1999,213
981,p982,97,"(-2000.0, 1732.05)","(-2000.0, 0.0)",H6,H6,1999,200
982,p983,97,"(2500.0, 866.03)","(-500.0, -2598.08)",H8,H13,5000,343
983,p984,97,"(-500.0, 4330.13)","(-3500.0, 866.03)",H18,H15,4999,352
984,p985,97,"(3000.0, 1732.05)","(-2000.0, -1732.05)",H8,H13,6999,336
985,p986,97,"(-1000.0, -0.0)","(2000.0, -1732.05)",H6,H10,3999,248
986,p987,97,"(-3500.0, -866.03)","(500.0, -866.03)",H15,H4,4000,301
987,p988,97,"(-1000.0, 0.0)","(500.0, 866.03)",H1,H1,2000,181
988,p989,97,"(-1000.0, 1732.05)","(500.0, -866.03)",H17,H3,3000,219
989,p990,97,"(-3500.0, -866.03)","(3500.0, 866.03)",H15,H8,8000,467
990,p991,97,"(2500.0, -2598.08)","(3000.0, 0.0)",H10,H9,3000,252
991,p992,98,"(-2500.0, 866.03)","(0, -3464.1)",H16,H12,5000,272
992,p993,98,"(2000.0, 1732.05)","(-500.0, -866.03)",H2,H4,4000,316
993,p994,98,"(-2000.0, 3464.1)","(4000.0, -1732.05)",H17,H10,8999,470
994,p995,98,"(-1000.0, -0.0)","(-4000.0, -1732.05)",H6,H14,3999,240
995,p996,99,"(-500.0, -866.03)","(2000.0, 0.0)",H5,H9,3000,216
996,p997,99,"(3000.0, 0.0)","(2500.0, -2598.08)",H9,H10,3000,221
997,p998,99,"(2500.0, 866.03)","(0, 0)",H9,H1,3000,218
998,p999,99,"(-2500.0, 866.03)","(1000.0, 1732.05)",H6,H2,3999,233
999,p1000,99,"(2500.0, 2598.08)","(-500.0, -4330.13)",H19,H12,8000,570
