,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
972,p973,196,"(500.0, 866.03)","(2500.0, -2598.08)",H1,H11,4000,342
973,p974,196,"(1000.0, 0.0)","(500.0, -2598.08)",H1,H12,3000,319
974,p975,196,"(500.0, -866.03)","(-2000.0, -1732.05)",H1,H14,2999,342
975,p976,196,"(500.0, 866.03)","(-3500.0, 866.03)",H1,H15,4000,352
976,p977,196,"(0, 0)","(-2000.0, 0.0)",H1,H5,2000,290
977,p978,197,"(-500.0, -866.03)","(1500.0, 2598.08)",H1,H19,4000,374
978,p979,197,"(0, 0)","(3500.0, 866.03)",H1,H9,4000,430
979,p980,197,"(0, 0)","(3500.0, 2598.08)",H1,H8,5000,461
980,p981,197,"(500.0, 866.03)","(-1000.0, -1732.05)",H1,H4,3000,368
981,p982,197,"(500.0, -866.03)","(-2000.0, -3464.1)",H1,H13,3999,375
982,p983,198,"(500.0, -866.03)","(-1000.0, 0.0)",H1,H1,2000,289
983,p984,198,"(500.0, -866.03)","(-500.0, 4330.13)",H1,H18,6000,500
984,p985,198,"(1000.0, 0.0)","(500.0, -2598.08)",H1,H11,3000,333
985,p986,198,"(-500.0, -866.03)","(2500.0, -2598.08)",H1,H10,3999,383
986,p987,199,"(0, 0)","(3000.0, 1732.05)",H1,H8,3999,419
987,p988,200,"(-500.0, 866.03)","(3000.0, 1732.05)",H1,H8,3999,382
988,p989,200,"(-1000.0, 0.0)","(-1000.0, -1732.05)",H1,H13,1999,275
989,p990,200,"(1000.0, 0.0)","(-3000.0, 0.0)",H1,H15,4000,368
990,p991,200,"(-1000.0, 0.0)","(2000.0, 0.0)",H1,H3,3000,364
991,p992,201,"(-1000.0, 0.0)","(500.0, -4330.13)",H1,H12,5000,405
992,p993,201,"(500.0, -866.03)","(-1000.0, -1732.05)",H1,H4,1999,286
993,p994,201,"(500.0, -866.03)","(-2000.0, -1732.05)",H1,H13,2999,329
994,p995,201,"(1000.0, 0.0)","(-1000.0, 1732.05)",H1,H6,2999,325
995,p996,201,"(-500.0, -866.03)","(500.0, 2598.08)",H1,H18,4000,331
996,p997,201,"(500.0, -866.03)","(4000.0, -1732.05)",H1,H10,3999,367
997,p998,202,"(0, 0)","(-1000.0, 1732.05)",H1,H17,1999,314
998,p999,202,"(500.0, -866.03)","(-2500.0, 866.03)",H1,H6,4000,422
999,p1000,202,"(500.0, 866.03)","(-1500.0, -2598.08)",H1,H13,4000,331
