,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
971,p972,100,"(-500.0, -866.03)","(-2000.0, 3464.1)",H1,H17,5000,355
972,p973,100,"(-500.0, 866.03)","(-3000.0, 1732.05)",H1,H16,2999,246
973,p974,100,"(-500.0, -866.03)","(-2500.0, 2598.08)",H1,H16,4000,254
974,p975,101,"(500.0, -866.03)","(2500.0, 866.03)",H1,H2,3000,192
975,p976,101,"(-1000.0, 0.0)","(1500.0, -866.03)",H1,H3,3000,264
976,p977,101,"(500.0, -866.03)","(0, 1732.05)",H1,H7,3000,261
977,p978,101,"(-1000.0, 0.0)","(-2000.0, -1732.05)",H1,H14,1999,188
978,p979,101,"(500.0, 866.03)","(-2500.0, -866.03)",H1,H15,4000,271
979,p980,101,"(-1000.0, 0.0)","(-2500.0, 866.03)",H1,H6,2000,186
980,p981,101,"(0, 0)","(-3000.0, 0.0)",H1,H15,3000,193
981,p982,101,"(-500.0, -866.03)","(2000.0, 1732.05)",H1,H19,4000,298
982,p983,101,"(-500.0, 866.03)","(-500.0, -866.03)",H1,H5,2000,214
983,p984,101,"(0, 0)","(-1000.0, -1732.05)",H1,H5,1999,210
984,p985,101,"(0, 0)","(1500.0, 2598.08)",H1,H19,3000,235
985,p986,102,"(-500.0, 866.03)","(-500.0, -866.03)",H1,H5,2000,214
986,p987,102,"(500.0, -866.03)","(-2000.0, 1732.05)",H1,H6,4000,296
987,p988,102,"(-500.0, -866.03)","(3500.0, 866.03)",H1,H9,5000,300
988,p989,102,"(-500.0, -866.03)","(500.0, -2598.08)",H1,H12,1999,177
989,p990,102,"(-1000.0, 0.0)","(2000.0, 0.0)",H1,H3,3000,239
990,p991,102,"(500.0, -866.03)","(2500.0, -2598.08)",H1,H11,2999,264
991,p992,102,"(500.0, 866.03)","(3000.0, 0.0)",H1,H9,3000,194
992,p993,102,"(-500.0, -866.03)","(2500.0, -2598.08)",H1,H10,3999,282
993,p994,102,"(1000.0, 0.0)","(-2500.0, -866.03)",H1,H15,4000,263
994,p995,102,"(-500.0, 866.03)","(-500.0, -866.03)",H1,H4,2000,195
995,p996,102,"(-500.0, -866.03)","(-2500.0, -866.03)",H1,H15,2000,196
996,p997,103,"(1000.0, 0.0)","(-2000.0, 1732.05)",H1,H6,3999,335
997,p998,103,"(500.0, -866.03)","(-3000.0, 1732.05)",H1,H16,5000,283
998,p999,103,"(0, 0)","(500.0, -2598.08)",H1,H12,3000,240
999,p1000,103,"(-1000.0, 0.0)","(-2500.0, -2598.08)",H1,H13,3000,256
