,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
939,p940,183,"(1000.0, -3464.1)","(-2500.0, -866.03)",H11,H15,4999,447
940,p941,183,"(2000.0, 1732.05)","(-1000.0, -1732.05)",H2,H4,4999,408
941,p942,183,"(-1000.0, -1732.05)","(4000.0, -1732.05)",H13,H10,5000,393
942,p943,183,"(-4000.0, -1732.05)","(500.0, -2598.08)",H14,H12,5000,417
943,p944,184,"(1500.0, -866.03)","(-500.0, 866.03)",H3,H1,3000,302
944,p945,184,"(1000.0, -3464.1)","(-500.0, 4330.13)",H11,H18,9000,502
945,p946,184,"(1000.0, 3464.1)","(-2000.0, -1732.05)",H18,H5,5999,454
946,p947,184,"(1000.0, 1732.05)","(-1500.0, -2598.08)",H2,H13,5000,445
947,p948,185,"(-3500.0, -866.03)","(0, 1732.05)",H14,H7,5000,392
948,p949,185,"(-2000.0, -1732.05)","(-1000.0, -3464.1)",H13,H12,1999,256
949,p950,185,"(3500.0, 866.03)","(-3500.0, -2598.08)",H8,H14,9000,703
950,p951,185,"(1000.0, 0.0)","(2500.0, -866.03)",H1,H10,2000,293
951,p952,185,"(2000.0, -1732.05)","(-2000.0, 1732.05)",H10,H16,5999,462
952,p953,185,"(-2000.0, -1732.05)","(0, 1732.05)",H14,H7,3999,341
953,p954,185,"(2000.0, 3464.1)","(0, 0)",H19,H1,3999,370
954,p955,185,"(2000.0, -1732.05)","(-3000.0, -1732.05)",H3,H14,5000,392
955,p956,185,"(-500.0, 2598.08)","(1000.0, -1732.05)",H17,H4,5000,371
956,p957,185,"(-500.0, -2598.08)","(1500.0, -2598.08)",H13,H11,2000,280
957,p958,186,"(2000.0, 3464.1)","(-2000.0, -3464.1)",H19,H13,7999,584
958,p959,186,"(-2500.0, 2598.08)","(500.0, -4330.13)",H16,H12,8000,483
959,p960,186,"(-2500.0, -866.03)","(500.0, 2598.08)",H5,H7,5000,465
960,p961,186,"(-500.0, -2598.08)","(-2000.0, -1732.05)",H13,H14,2000,286
961,p962,186,"(0, -3464.1)","(3500.0, -866.03)",H12,H10,4999,456
962,p963,186,"(2500.0, -866.03)","(500.0, 2598.08)",H3,H18,4000,405
963,p964,186,"(500.0, -866.03)","(-2500.0, -2598.08)",H3,H13,3999,400
964,p965,186,"(-2000.0, 0.0)","(2000.0, 0.0)",H15,H3,4000,314
965,p966,186,"(-4000.0, 0.0)","(500.0, 866.03)",H15,H1,5000,465
966,p967,186,"(3500.0, -2598.08)","(1000.0, 0.0)",H10,H2,4000,410
967,p968,187,"(-2000.0, -1732.05)","(-500.0, -866.03)",H14,H4,1999,284
968,p969,187,"(500.0, -866.03)","(-2000.0, 0.0)",H1,H15,3000,331
969,p970,187,"(-500.0, -2598.08)","(0, 0)",H4,H1,3000,348
970,p971,187,"(3500.0, -2598.08)","(0, 0)",H10,H1,5000,475
971,p972,188,"(-500.0, 866.03)","(-3500.0, -866.03)",H1,H15,4000,358
972,p973,188,"(-3500.0, 866.03)","(-500.0, 2598.08)",H16,H7,3999,416
973,p974,188,"(0, -3464.1)","(500.0, 866.03)",H12,H1,5000,416
974,p975,188,"(1000.0, 1732.05)","(2000.0, -0.0)",H2,H2,1999,283
975,p976,188,"(-500.0, -2598.08)","(500.0, -866.03)",H13,H3,1999,290
976,p977,188,"(2500.0, -2598.08)","(-1000.0, 3464.1)",H10,H18,7000,486
977,p978,188,"(2000.0, -0.0)","(-4000.0, 0.0)",H2,H15,6000,408
978,p979,188,"(-1000.0, -1732.05)","(-4000.0, 0.0)",H4,H15,3999,356
979,p980,189,"(-2500.0, 2598.08)","(-3500.0, -866.03)",H16,H15,4000,395
980,p981,189,"(3500.0, -2598.08)","(-2000.0, -1732.05)",H10,H14,6000,481
981,p982,189,"(-3500.0, -2598.08)","(-500.0, -866.03)",H14,H1,3999,364
982,p983,190,"(500.0, 4330.13)","(500.0, 2598.08)",H18,H18,1999,284
983,p984,190,"(3000.0, -1732.05)","(1500.0, -2598.08)",H10,H11,2000,268
984,p985,190,"(1500.0, -2598.08)","(2500.0, -866.03)",H11,H3,1999,282
985,p986,190,"(-1000.0, 1732.05)","(-1000.0, -3464.1)",H6,H12,5999,424
986,p987,190,"(2000.0, 0.0)","(-2500.0, 2598.08)",H9,H17,6000,500
987,p988,190,"(-500.0, 866.03)","(-2500.0, -2598.08)",H7,H13,4000,372
988,p989,191,"(-2500.0, -2598.08)","(-500.0, 2598.08)",H13,H7,6000,389
989,p990,191,"(1500.0, -866.03)","(-1000.0, 1732.05)",H3,H17,4000,428
990,p991,191,"(2500.0, 866.03)","(-2000.0, -1732.05)",H9,H14,6000,522
991,p992,191,"(-500.0, -2598.08)","(-1000.0, 0.0)",H4,H5,3000,304
992,p993,191,"(-1500.0, -866.03)","(500.0, 866.03)",H5,H2,3000,304
993,p994,191,"(500.0, -4330.13)","(0, 0)",H12,H1,5000,359
994,p995,191,"(-1000.0, -3464.1)","(-3500.0, 2598.08)",H13,H16,7000,548
995,p996,191,"(-500.0, 2598.08)","(-500.0, -2598.08)",H18,H4,6000,432
996,p997,192,"(-3500.0, -866.03)","(500.0, 4330.13)",H14,H18,7000,566
997,p998,192,"(-500.0, -866.03)","(500.0, 4330.13)",H5,H18,6000,527
998,p999,192,"(1000.0, -1732.05)","(-1000.0, -3464.1)",H11,H13,2999,289
999,p1000,192,"(-3500.0, 866.03)","(4000.0, 0.0)",H16,H9,8000,480
