,parcel_id,t_a,pick_up,drop_off,h1,h2,shortest_distance,t_dl
940,p941,47,"(500.0, -2598.08)","(-1000.0, 1732.05)",H12,H17,5000,293
941,p942,47,"(2000.0, -0.0)","(-3500.0, -2598.08)",H2,H14,7000,370
942,p943,47,"(2500.0, 866.03)","(2000.0, -1732.05)",H8,H11,3000,162
943,p944,47,"(2000.0, 0.0)","(2000.0, -1732.05)",H3,H3,1999,120
944,p945,47,"(500.0, -866.03)","(2500.0, 866.03)",H4,H2,3000,142
945,p946,47,"(-500.0, 866.03)","(-3500.0, 2598.08)",H6,H16,3999,258
946,p947,47,"(2000.0, 0.0)","(500.0, 2598.08)",H3,H7,3000,209
947,p948,47,"(500.0, -866.03)","(-2000.0, 0.0)",H4,H6,3000,203
948,p949,47,"(1000.0, 3464.1)","(500.0, -866.03)",H18,H3,5000,323
949,p950,47,"(3000.0, 0.0)","(500.0, -2598.08)",H9,H11,4000,220
950,p951,47,"(3500.0, -866.03)","(2000.0, -1732.05)",H9,H3,1999,124
951,p952,47,"(1000.0, -1732.05)","(-2000.0, -1732.05)",H4,H14,3000,186
952,p953,47,"(3000.0, -1732.05)","(-500.0, -866.03)",H10,H5,3999,193
953,p954,47,"(2500.0, 2598.08)","(0, 0)",H19,H1,4000,186
954,p955,47,"(-1000.0, 0.0)","(0, 3464.1)",H5,H18,3999,215
955,p956,47,"(500.0, -4330.13)","(500.0, -2598.08)",H12,H4,1999,155
956,p957,47,"(-4000.0, 0.0)","(-3000.0, -1732.05)",H15,H14,1999,140
957,p958,47,"(2000.0, -1732.05)","(-1000.0, -0.0)",H10,H6,3999,246
958,p959,47,"(-2500.0, 2598.08)","(1500.0, -866.03)",H16,H3,6000,281
959,p960,47,"(-1500.0, 866.03)","(0, -1732.05)",H6,H4,3000,148
960,p961,47,"(1000.0, -1732.05)","(1000.0, 0.0)",H3,H3,1999,122
961,p962,48,"(1000.0, -1732.05)","(-3500.0, 866.03)",H4,H16,6000,364
962,p963,48,"(2500.0, -2598.08)","(-500.0, 866.03)",H10,H6,5000,294
963,p964,48,"(-2500.0, -866.03)","(3000.0, 1732.05)",H5,H8,7000,304
964,p965,48,"(2000.0, 0.0)","(500.0, 2598.08)",H3,H18,3000,165
965,p966,48,"(-2000.0, 0.0)","(-2000.0, 1732.05)",H6,H17,1999,153
966,p967,48,"(-1000.0, 1732.05)","(1000.0, -1732.05)",H7,H11,3999,220
967,p968,48,"(2000.0, 1732.05)","(3500.0, 866.03)",H8,H9,1999,147
968,p969,48,"(-1500.0, -866.03)","(-3500.0, 866.03)",H5,H16,3000,172
969,p970,48,"(-1000.0, -0.0)","(-3500.0, 2598.08)",H6,H16,4000,230
970,p971,48,"(500.0, -4330.13)","(2000.0, -1732.05)",H12,H3,3000,188
971,p972,48,"(2500.0, 866.03)","(500.0, -2598.08)",H9,H4,4000,170
972,p973,48,"(500.0, -866.03)","(2500.0, 866.03)",H3,H9,3000,145
973,p974,48,"(-1000.0, 1732.05)","(-500.0, -2598.08)",H6,H13,5000,312
974,p975,48,"(-1000.0, 0.0)","(500.0, 866.03)",H1,H1,2000,153
975,p976,48,"(3500.0, -866.03)","(-2000.0, 0.0)",H9,H5,6000,358
976,p977,48,"(2000.0, 3464.1)","(-2000.0, 0.0)",H19,H6,5999,365
977,p978,48,"(-2000.0, -1732.05)","(2000.0, 1732.05)",H14,H2,5999,257
978,p979,48,"(-2000.0, -1732.05)","(-500.0, -2598.08)",H13,H4,2000,144
979,p980,48,"(-2000.0, 0.0)","(-2500.0, -2598.08)",H15,H14,3000,153
980,p981,48,"(1500.0, 2598.08)","(-1000.0, 1732.05)",H19,H17,3000,147
981,p982,48,"(-1000.0, 0.0)","(-1000.0, -1732.05)",H1,H4,1999,120
982,p983,49,"(-1500.0, -866.03)","(-1000.0, 1732.05)",H5,H7,3000,187
983,p984,49,"(-2000.0, 1732.05)","(500.0, 866.03)",H17,H7,2999,171
984,p985,49,"(1500.0, 2598.08)","(-1000.0, 3464.1)",H19,H17,2999,191
985,p986,49,"(2500.0, 2598.08)","(0, -3464.1)",H19,H12,7000,326
986,p987,49,"(1000.0, 0.0)","(2000.0, 1732.05)",H1,H19,1999,149
987,p988,49,"(-2000.0, -1732.05)","(2500.0, 866.03)",H13,H9,6000,344
988,p989,49,"(-2000.0, -1732.05)","(-3000.0, 0.0)",H5,H15,1999,145
989,p990,49,"(-4000.0, 1732.05)","(2000.0, 0.0)",H16,H9,6999,309
990,p991,49,"(2500.0, -866.03)","(500.0, -866.03)",H9,H4,2000,146
991,p992,49,"(-3500.0, -866.03)","(1000.0, -3464.1)",H14,H12,5999,405
992,p993,49,"(500.0, -866.03)","(-2000.0, 0.0)",H4,H5,3000,155
993,p994,49,"(-4000.0, 1732.05)","(500.0, 866.03)",H16,H2,4999,265
994,p995,49,"(-500.0, 866.03)","(3500.0, 866.03)",H6,H9,4000,265
995,p996,49,"(-4000.0, -1732.05)","(1000.0, 0.0)",H14,H2,5999,290
996,p997,49,"(500.0, 866.03)","(2000.0, -0.0)",H1,H2,2000,126
997,p998,49,"(1000.0, 3464.1)","(-4000.0, -1732.05)",H18,H14,7999,505
998,p999,49,"(500.0, 866.03)","(0, -3464.1)",H7,H12,5000,223
999,p1000,49,"(-4000.0, -1732.05)","(1000.0, 1732.05)",H14,H7,6999,411
